Date,Heure,Température cible,Température Andeeraa (°C),Conductivité (mS/cm),Salinité (PSU),Relais
2025-06-30,14:50:15,20.00,19.178,41.151,30.107,1
2025-06-30,14:50:19,20.00,19.187,41.147,30.098,1
2025-06-30,14:50:22,20.00,19.193,41.135,30.083,1
2025-06-30,14:50:25,20.00,19.197,41.126,30.073,1
2025-06-30,14:50:29,20.00,19.199,41.144,30.086,1
2025-06-30,14:50:32,20.00,19.192,41.147,30.093,1
2025-06-30,14:50:36,20.00,19.198,41.151,30.093,1
2025-06-30,14:50:39,20.00,19.204,41.150,30.087,1
2025-06-30,14:50:43,20.00,19.206,41.154,30.089,1
2025-06-30,14:50:46,20.00,19.210,41.158,30.090,1
2025-06-30,14:50:50,20.00,19.212,41.165,30.094,1
2025-06-30,14:50:53,20.00,19.211,41.168,30.097,1
2025-06-30,14:50:56,20.00,19.209,41.179,30.107,1
2025-06-30,14:51:00,20.00,19.215,41.184,30.107,1
2025-06-30,14:51:03,20.00,19.222,41.177,30.097,1
2025-06-30,14:51:07,20.00,19.228,41.177,30.092,1
2025-06-30,14:51:10,20.00,19.229,41.187,30.099,1
2025-06-30,14:51:14,20.00,19.231,41.190,30.100,1
2025-06-30,14:51:17,20.00,19.238,41.196,30.100,1
2025-06-30,14:51:21,20.00,19.240,41.195,30.098,1
2025-06-30,14:51:24,20.00,19.242,41.206,30.106,1
2025-06-30,14:51:27,20.00,19.248,41.199,30.096,1
2025-06-30,14:51:31,20.00,19.256,41.205,30.095,1
2025-06-30,14:51:34,20.00,19.258,41.213,30.100,1
2025-06-30,14:51:38,20.00,19.260,41.213,30.099,1
2025-06-30,14:51:41,20.00,19.257,41.221,30.108,1
2025-06-30,14:51:45,20.00,19.265,41.230,30.108,1
2025-06-30,14:51:48,20.00,19.273,41.236,30.108,1
2025-06-30,14:51:52,20.00,19.280,41.236,30.103,1
2025-06-30,14:51:55,20.00,19.287,41.236,30.098,1
2025-06-30,14:51:58,20.00,19.294,41.239,30.095,1
2025-06-30,14:52:02,20.00,19.300,41.242,30.094,1
2025-06-30,14:52:05,20.00,19.301,41.236,30.088,1
2025-06-30,14:52:09,20.00,19.308,41.249,30.093,1
2025-06-30,14:52:12,20.00,19.311,41.254,30.094,1
2025-06-30,14:52:16,20.00,19.313,41.244,30.086,1
2025-06-30,14:52:19,20.00,19.311,41.242,30.086,1
2025-06-30,14:52:23,20.00,19.315,41.286,30.119,1
2025-06-30,14:52:26,20.00,19.333,41.319,30.132,1
2025-06-30,14:52:29,20.00,19.332,41.264,30.088,1
2025-06-30,14:52:33,20.00,19.336,41.268,30.089,1
2025-06-30,14:52:36,20.00,19.338,41.276,30.094,1
2025-06-30,14:52:40,20.00,19.336,41.282,30.100,1
2025-06-30,14:52:43,20.00,19.340,41.271,30.088,1
2025-06-30,14:52:47,20.00,19.344,41.281,30.093,1
2025-06-30,14:52:50,20.00,19.348,41.271,30.083,1
2025-06-30,14:52:54,20.00,19.350,41.285,30.092,1
2025-06-30,14:52:57,20.00,19.350,41.291,30.097,1
2025-06-30,14:53:00,20.00,19.361,41.302,30.098,1
2025-06-30,14:53:04,20.00,19.366,41.301,30.093,1
2025-06-30,14:53:07,20.00,19.374,41.302,30.088,1
2025-06-30,14:53:11,20.00,19.380,41.312,30.092,1
2025-06-30,14:53:14,20.00,19.386,41.312,30.089,1
2025-06-30,14:53:18,20.00,19.389,41.322,30.094,1
2025-06-30,14:53:21,20.00,19.384,41.329,30.104,1
2025-06-30,14:53:25,20.00,19.391,41.323,30.093,1
2025-06-30,14:53:28,20.00,19.398,41.288,30.060,1
2025-06-30,14:53:31,20.00,19.399,41.324,30.089,1
2025-06-30,14:53:35,20.00,19.396,41.327,30.093,1
2025-06-30,14:53:38,20.00,19.395,41.317,30.085,1
2025-06-30,14:53:42,20.00,19.397,41.312,30.080,1
2025-06-30,14:53:45,20.00,19.401,41.329,30.091,1
2025-06-30,14:53:49,20.00,19.406,41.329,30.087,1
2025-06-30,14:53:52,20.00,19.408,41.331,30.088,1
2025-06-30,14:53:56,20.00,19.414,41.339,30.090,1
2025-06-30,14:53:59,20.00,19.416,41.354,30.101,1
2025-06-30,14:54:02,20.00,19.418,41.334,30.084,1
2025-06-30,14:54:06,20.00,19.424,41.328,30.074,1
2025-06-30,14:54:09,20.00,19.430,41.327,30.069,1
2025-06-30,14:54:13,20.00,19.428,41.345,30.084,1
2025-06-30,14:54:16,20.00,19.432,41.353,30.088,1
2025-06-30,14:54:20,20.00,19.436,41.357,30.089,1
2025-06-30,14:54:23,20.00,19.445,41.363,30.087,1
2025-06-30,14:54:27,20.00,19.448,41.378,30.096,1
2025-06-30,14:54:30,20.00,19.458,41.384,30.095,1
2025-06-30,14:54:33,20.00,19.454,41.390,30.102,1
2025-06-30,14:54:37,20.00,19.458,41.377,30.089,1
2025-06-30,14:54:40,20.00,19.454,41.381,30.095,1
2025-06-30,14:54:44,20.00,19.463,41.388,30.094,1
2025-06-30,14:54:47,20.00,19.466,41.394,30.097,1
2025-06-30,14:54:51,20.00,19.473,41.384,30.084,1
2025-06-30,14:54:54,20.00,19.474,41.396,30.092,1
2025-06-30,14:54:58,20.00,19.474,41.396,30.093,1
2025-06-30,14:55:01,20.00,19.478,41.392,30.087,1
2025-06-30,14:55:04,20.00,19.483,41.399,30.089,1
2025-06-30,14:55:08,20.00,19.487,41.413,30.097,1
2025-06-30,14:55:11,20.00,19.494,41.416,30.095,1
2025-06-30,14:55:15,20.00,19.498,41.432,30.105,1
2025-06-30,14:55:18,20.00,19.508,41.437,30.102,1
2025-06-30,14:55:22,20.00,19.510,41.432,30.096,1
2025-06-30,14:55:25,20.00,19.522,41.445,30.097,1
2025-06-30,14:55:29,20.00,19.528,41.440,30.089,1
2025-06-30,14:55:32,20.00,19.532,41.441,30.088,1
2025-06-30,14:55:35,20.00,19.534,41.442,30.087,1
2025-06-30,14:55:39,20.00,19.540,41.447,30.087,1
2025-06-30,14:55:42,20.00,19.538,41.458,30.097,1
2025-06-30,14:55:46,20.00,19.535,41.466,30.106,1
2025-06-30,14:55:49,20.00,19.538,41.471,30.108,1
2025-06-30,14:55:53,20.00,19.548,41.466,30.097,1
2025-06-30,14:55:56,20.00,19.548,41.460,30.092,1
2025-06-30,14:56:00,20.00,19.555,41.462,30.088,1
2025-06-30,14:56:03,20.00,19.560,41.550,30.156,1
2025-06-30,14:56:06,20.00,19.563,41.499,30.113,1
2025-06-30,14:56:10,20.00,19.567,41.492,30.103,1
2025-06-30,14:56:13,20.00,19.575,41.471,30.081,1
2025-06-30,14:56:17,20.00,19.575,41.471,30.081,1
2025-06-30,14:56:20,20.00,19.574,41.480,30.090,1
2025-06-30,14:56:24,20.00,19.577,41.487,30.092,1
2025-06-30,14:56:27,20.00,19.584,41.487,30.087,1
2025-06-30,14:56:31,20.00,19.581,41.496,30.097,1
2025-06-30,14:56:34,20.00,19.585,41.496,30.094,1
2025-06-30,14:56:37,20.00,19.593,41.493,30.085,1
2025-06-30,14:56:41,20.00,19.597,41.522,30.106,1
2025-06-30,14:56:44,20.00,19.602,41.514,30.097,1
2025-06-30,14:56:48,20.00,19.608,41.527,30.102,1
2025-06-30,14:56:51,20.00,19.610,41.523,30.098,1
2025-06-30,14:56:55,20.00,19.609,41.521,30.097,1
2025-06-30,14:56:58,20.00,19.610,41.530,30.104,1
2025-06-30,14:57:02,20.00,19.615,41.525,30.096,1
2025-06-30,14:57:05,20.00,19.625,41.522,30.086,1
2025-06-30,14:57:08,20.00,19.626,41.519,30.083,1
2025-06-30,14:57:12,20.00,19.630,41.522,30.083,1
2025-06-30,14:57:15,20.00,19.631,41.542,30.098,1
2025-06-30,14:57:19,20.00,19.639,41.543,30.093,1
2025-06-30,14:57:22,20.00,19.644,41.553,30.098,1
2025-06-30,14:57:26,20.00,19.653,41.544,30.084,1
2025-06-30,14:57:29,20.00,19.660,41.557,30.089,1
2025-06-30,14:57:33,20.00,19.669,41.564,30.089,1
2025-06-30,14:57:36,20.00,19.672,41.560,30.083,1
2025-06-30,14:57:39,20.00,19.673,41.565,30.086,1
2025-06-30,14:57:43,20.00,19.677,41.572,30.089,1
2025-06-30,14:57:46,20.00,19.676,41.565,30.085,1
2025-06-30,14:57:50,20.00,19.681,41.574,30.088,1
2025-06-30,14:57:53,20.00,19.682,41.573,30.087,1
2025-06-30,14:57:57,20.00,19.684,41.567,30.081,1
2025-06-30,14:58:00,20.00,19.689,41.577,30.084,1
2025-06-30,14:58:04,20.00,19.686,41.570,30.081,1
2025-06-30,14:58:07,20.00,19.687,41.575,30.084,1
2025-06-30,14:58:10,20.00,19.696,41.585,30.086,1
2025-06-30,14:58:14,20.00,19.698,41.582,30.082,1
2025-06-30,14:58:17,20.00,19.705,41.594,30.086,1
2025-06-30,14:58:21,20.00,19.712,41.602,30.088,1
2025-06-30,14:58:24,20.00,19.716,41.610,30.092,1
2025-06-30,14:58:28,20.00,19.723,41.609,30.086,1
2025-06-30,14:58:31,20.00,19.729,41.605,30.079,1
2025-06-30,14:58:35,20.00,19.723,41.603,30.082,1
2025-06-30,14:58:38,20.00,19.733,41.614,30.083,1
2025-06-30,14:58:41,20.00,19.735,41.623,30.089,1
2025-06-30,14:58:45,20.00,19.735,41.613,30.081,1
2025-06-30,14:58:48,20.00,19.730,41.614,30.086,1
2025-06-30,14:58:52,20.00,19.723,41.619,30.095,1
2025-06-30,14:58:55,20.00,19.732,41.620,30.089,1
2025-06-30,14:58:59,20.00,19.739,41.627,30.089,1
2025-06-30,14:59:02,20.00,19.746,41.630,30.087,1
2025-06-30,14:59:06,20.00,19.743,41.642,30.098,1
2025-06-30,14:59:09,20.00,19.745,41.647,30.101,1
2025-06-30,14:59:12,20.00,19.750,41.657,30.105,1
2025-06-30,14:59:16,20.00,19.756,41.667,30.110,1
2025-06-30,14:59:19,20.00,19.759,41.663,30.104,1
2025-06-30,14:59:23,20.00,19.763,41.645,30.086,1
2025-06-30,14:59:26,20.00,19.773,41.635,30.071,1
2025-06-30,14:59:30,20.00,19.786,41.657,30.080,1
2025-06-30,14:59:33,20.00,19.787,41.660,30.081,1
2025-06-30,14:59:37,20.00,19.792,41.663,30.081,1
2025-06-30,14:59:40,20.00,19.791,41.669,30.086,1
2025-06-30,14:59:43,20.00,19.792,41.662,30.079,1
2025-06-30,14:59:47,20.00,19.794,41.663,30.079,1
2025-06-30,14:59:50,20.00,19.802,41.676,30.084,1
2025-06-30,14:59:54,20.00,19.802,41.685,30.091,1
2025-06-30,14:59:57,20.00,19.807,41.684,30.087,1
2025-06-30,15:00:01,20.00,19.814,41.696,30.091,1
2025-06-30,15:00:04,20.00,19.821,41.703,30.092,1
2025-06-30,15:00:08,20.00,19.820,41.695,30.086,1
2025-06-30,15:00:11,20.00,19.828,41.709,30.091,1
2025-06-30,15:00:14,20.00,19.832,41.711,30.091,1
2025-06-30,15:00:18,20.00,19.835,41.703,30.081,1
2025-06-30,15:00:21,20.00,19.841,41.713,30.085,1
2025-06-30,15:00:25,20.00,19.845,41.706,30.077,1
2025-06-30,15:00:28,20.00,19.848,41.745,30.106,1
2025-06-30,15:00:32,20.00,19.849,41.752,30.111,1
2025-06-30,15:00:35,20.00,19.858,41.721,30.080,1
2025-06-30,15:00:39,20.00,19.861,41.718,30.075,1
2025-06-30,15:00:42,20.00,19.866,41.739,30.088,1
2025-06-30,15:00:45,20.00,19.875,41.738,30.081,1
2025-06-30,15:00:49,20.00,19.877,41.733,30.075,1
2025-06-30,15:00:52,20.00,19.885,41.726,30.065,1
2025-06-30,15:00:56,20.00,19.888,41.731,30.066,1
2025-06-30,15:00:59,20.00,19.890,41.740,30.072,1
2025-06-30,15:01:03,20.00,19.895,41.739,30.068,1
2025-06-30,15:01:06,20.00,19.897,41.742,30.069,1
2025-06-30,15:01:10,20.00,19.901,41.743,30.067,1
2025-06-30,15:01:13,20.00,19.895,41.738,30.067,1
2025-06-30,15:01:16,20.00,19.899,41.718,30.049,1
2025-06-30,15:01:20,20.00,19.886,41.737,30.072,1
2025-06-30,15:01:23,20.00,19.891,41.745,30.076,1
2025-06-30,15:01:27,20.00,19.896,41.752,30.077,1
2025-06-30,15:01:30,20.00,19.899,41.762,30.084,1
2025-06-30,15:01:34,20.00,19.901,41.762,30.082,1
2025-06-30,15:01:37,20.00,19.906,41.767,30.083,1
2025-06-30,15:01:41,20.00,19.915,41.780,30.086,1
2025-06-30,15:01:44,20.00,19.921,41.778,30.081,1
2025-06-30,15:01:47,20.00,19.923,41.780,30.081,1
2025-06-30,15:01:51,20.00,19.920,41.780,30.083,1
2025-06-30,15:01:54,20.00,19.932,41.804,30.094,1
2025-06-30,15:01:58,20.00,19.942,41.798,30.082,1
2025-06-30,15:02:01,20.00,19.948,41.804,30.082,1
2025-06-30,15:02:05,20.00,19.954,41.817,30.089,1
2025-06-30,15:02:08,20.00,19.960,41.804,30.073,1
2025-06-30,15:02:12,20.00,19.960,41.817,30.083,1
2025-06-30,15:02:15,20.00,19.974,41.843,30.095,1
2025-06-30,15:02:18,20.00,19.980,41.840,30.088,1
2025-06-30,15:02:22,20.00,19.984,41.837,30.083,1
2025-06-30,15:02:25,20.00,19.987,41.822,30.069,1
2025-06-30,15:02:29,20.00,19.985,41.829,30.075,1
2025-06-30,15:02:32,20.00,19.981,41.824,30.074,1
2025-06-30,15:02:36,20.00,19.988,41.836,30.079,1
2025-06-30,15:02:39,20.00,19.997,41.836,30.073,1
2025-06-30,15:02:43,20.00,20.000,41.837,30.072,1
2025-06-30,15:02:46,20.00,20.004,41.835,30.067,0
2025-06-30,15:02:49,20.00,20.001,41.842,30.075,0
2025-06-30,15:02:53,20.00,20.006,41.852,30.079,0
2025-06-30,15:02:56,20.00,20.007,41.856,30.081,0
2025-06-30,15:03:00,20.00,20.007,41.850,30.077,0
2025-06-30,15:03:03,20.00,20.009,41.850,30.076,0
2025-06-30,15:03:07,20.00,20.010,41.847,30.072,0
2025-06-30,15:03:10,20.00,20.009,41.842,30.069,0
2025-06-30,15:03:14,20.00,20.007,41.868,30.091,0
2025-06-30,15:03:17,20.00,20.010,41.864,30.086,0
2025-06-30,15:03:20,20.00,20.020,41.855,30.071,0
2025-06-30,15:03:24,20.00,20.025,41.863,30.074,0
2025-06-30,15:03:27,20.00,20.026,41.859,30.071,0
2025-06-30,15:03:31,20.00,20.023,41.861,30.074,0
2025-06-30,15:03:34,20.00,20.022,41.862,30.075,0
2025-06-30,15:03:38,20.00,20.022,41.855,30.070,0
2025-06-30,15:03:41,20.00,20.024,41.860,30.073,0
2025-06-30,15:03:45,20.00,20.030,41.863,30.071,0
2025-06-30,15:03:48,20.00,20.026,41.852,30.065,0
2025-06-30,15:03:51,20.00,20.023,41.844,30.061,0
2025-06-30,15:03:55,20.00,20.029,41.849,30.061,0
2025-06-30,15:03:58,20.00,20.028,41.856,30.067,0
2025-06-30,15:04:02,20.00,20.025,41.850,30.064,0
2025-06-30,15:04:05,20.00,20.022,41.846,30.062,0
2025-06-30,15:04:09,20.00,20.023,41.847,30.063,0
2025-06-30,15:04:12,20.00,20.021,41.839,30.058,0
2025-06-30,15:04:16,20.00,20.010,41.846,30.071,0
2025-06-30,15:04:19,20.00,20.011,41.822,30.052,0
2025-06-30,15:04:22,20.00,20.007,41.811,30.046,0
2025-06-30,15:04:26,20.00,20.008,41.808,30.043,0
2025-06-30,15:04:29,20.00,19.997,41.820,30.060,1
2025-06-30,15:04:33,20.00,19.996,41.822,30.063,1
2025-06-30,15:04:36,20.00,20.000,41.832,30.068,1
2025-06-30,15:04:40,20.00,19.999,41.824,30.062,1
2025-06-30,15:04:43,20.00,19.993,41.823,30.065,1
2025-06-30,15:04:47,20.00,19.987,41.822,30.069,1
2025-06-30,15:04:50,20.00,19.987,41.822,30.069,1
2025-06-30,15:04:53,20.00,19.985,41.818,30.067,1
2025-06-30,15:04:57,20.00,19.985,41.824,30.072,1
2025-06-30,15:05:00,20.00,19.978,41.822,30.075,1
2025-06-30,15:05:04,20.00,19.979,41.814,30.068,1
2025-06-30,15:05:07,20.00,19.983,41.820,30.069,1
2025-06-30,15:05:11,20.00,19.979,41.828,30.079,1
2025-06-30,15:05:14,20.00,19.984,41.835,30.081,1
2025-06-30,15:05:18,20.00,19.992,41.823,30.066,1
2025-06-30,15:05:21,20.00,19.996,41.829,30.068,1
2025-06-30,15:05:24,20.00,19.995,41.841,30.078,1
2025-06-30,15:05:28,20.00,19.996,41.839,30.076,1
2025-06-30,15:05:31,20.00,20.001,41.836,30.070,1
2025-06-30,15:05:35,20.00,20.005,41.834,30.065,0
2025-06-30,15:05:38,20.00,20.004,41.848,30.077,0
2025-06-30,15:05:42,20.00,20.004,41.839,30.070,0
2025-06-30,15:05:45,20.00,20.005,41.841,30.071,0
2025-06-30,15:05:49,20.00,20.018,41.886,30.098,0
2025-06-30,15:05:52,20.00,20.029,41.903,30.104,0
2025-06-30,15:05:55,20.00,20.042,41.889,30.083,0
2025-06-30,15:05:59,20.00,20.047,41.865,30.061,0
2025-06-30,15:06:02,20.00,20.057,41.899,30.081,0
2025-06-30,15:06:06,20.00,20.047,41.894,30.084,0
2025-06-30,15:06:09,20.00,20.033,41.882,30.084,0
2025-06-30,15:06:13,20.00,20.038,41.871,30.071,0
2025-06-30,15:06:16,20.00,20.044,41.869,30.066,0
2025-06-30,15:06:20,20.00,20.045,41.851,30.051,0
2025-06-30,15:06:23,20.00,20.044,41.832,30.036,0
2025-06-30,15:06:26,20.00,20.040,41.835,30.041,0
2025-06-30,15:06:30,20.00,20.040,41.850,30.053,0
2025-06-30,15:06:33,20.00,20.027,41.859,30.070,0
2025-06-30,15:06:37,20.00,20.028,41.857,30.067,0
2025-06-30,15:06:40,20.00,20.022,41.860,30.075,0
2025-06-30,15:06:44,20.00,20.023,41.856,30.070,0
2025-06-30,15:06:47,20.00,20.017,41.857,30.076,0
2025-06-30,15:06:51,20.00,20.024,41.854,30.068,0
2025-06-30,15:06:54,20.00,20.020,41.847,30.065,0
2025-06-30,15:06:57,20.00,20.020,41.840,30.060,0
2025-06-30,15:07:01,20.00,20.019,41.792,30.022,0
2025-06-30,15:07:04,20.00,20.014,41.818,30.046,0
2025-06-30,15:07:08,20.00,19.993,41.828,30.069,1
2025-06-30,15:07:11,20.00,20.002,41.820,30.057,0
2025-06-30,15:07:15,20.00,20.002,41.820,30.056,0
2025-06-30,15:07:18,20.00,19.993,41.819,30.062,1
2025-06-30,15:07:22,20.00,19.988,41.818,30.065,1
2025-06-30,15:07:25,20.00,19.982,41.819,30.070,1
2025-06-30,15:07:28,20.00,19.982,41.830,30.079,1
2025-06-30,15:07:32,20.00,19.986,41.819,30.067,1
2025-06-30,15:07:35,20.00,19.990,41.814,30.060,1
2025-06-30,15:07:39,20.00,19.987,41.814,30.062,1
2025-06-30,15:07:42,20.00,19.989,41.814,30.061,1
2025-06-30,15:07:46,20.00,19.985,41.814,30.064,1
2025-06-30,15:07:49,20.00,19.984,41.818,30.068,1
2025-06-30,15:07:53,20.00,19.985,41.811,30.061,1
2025-06-30,15:07:56,20.00,19.982,41.815,30.067,1
2025-06-30,15:07:59,20.00,19.984,41.809,30.060,1
2025-06-30,15:08:03,20.00,19.986,41.812,30.061,1
2025-06-30,15:08:06,20.00,19.984,41.815,30.066,1
2025-06-30,15:08:10,20.00,19.987,41.823,30.070,1
2025-06-30,15:08:13,20.00,19.985,41.835,30.080,1
2025-06-30,15:08:17,20.00,19.988,41.814,30.062,1
2025-06-30,15:08:20,20.00,19.989,41.815,30.062,1
2025-06-30,15:08:24,20.00,19.986,41.833,30.079,1
2025-06-30,15:08:27,20.00,19.989,41.836,30.078,1
2025-06-30,15:08:30,20.00,19.997,41.836,30.073,1
2025-06-30,15:08:34,20.00,19.996,41.831,30.069,1
2025-06-30,15:08:37,20.00,20.000,41.844,30.077,1
2025-06-30,15:08:41,20.00,20.002,41.832,30.066,0
2025-06-30,15:08:44,20.00,20.005,41.841,30.071,0
2025-06-30,15:08:48,20.00,20.009,41.873,30.094,0
2025-06-30,15:08:51,20.00,20.011,41.867,30.088,0
2025-06-30,15:08:55,20.00,20.017,41.898,30.108,0
2025-06-30,15:08:58,20.00,20.028,41.898,30.100,0
2025-06-30,15:09:01,20.00,20.032,41.863,30.070,0
2025-06-30,15:09:05,20.00,20.042,41.895,30.088,0
2025-06-30,15:09:08,20.00,20.045,41.878,30.072,0
2025-06-30,15:09:12,20.00,20.049,41.878,30.070,0
2025-06-30,15:09:15,20.00,20.043,41.882,30.077,0
2025-06-30,15:09:19,20.00,20.041,41.886,30.082,0
2025-06-30,15:09:22,20.00,20.042,41.882,30.077,0
2025-06-30,15:09:26,20.00,20.050,41.878,30.068,0
2025-06-30,15:09:29,20.00,20.046,41.875,30.069,0
2025-06-30,15:09:32,20.00,20.041,41.871,30.069,0
2025-06-30,15:09:36,20.00,20.043,41.867,30.065,0
2025-06-30,15:09:39,20.00,20.047,41.869,30.064,0
2025-06-30,15:09:43,20.00,20.050,41.858,30.052,0
2025-06-30,15:09:46,20.00,20.050,41.875,30.067,0
2025-06-30,15:09:50,20.00,20.045,41.877,30.071,0
2025-06-30,15:09:53,20.00,20.046,41.856,30.054,0
2025-06-30,15:09:57,20.00,20.041,41.865,30.064,0
2025-06-30,15:10:00,20.00,20.042,41.844,30.047,0
2025-06-30,15:10:03,20.00,20.039,41.850,30.054,0
2025-06-30,15:10:07,20.00,20.039,41.858,30.061,0
2025-06-30,15:10:10,20.00,20.031,41.856,30.065,0
2025-06-30,15:10:14,20.00,20.027,41.859,30.070,0
2025-06-30,15:10:17,20.00,20.031,41.858,30.066,0
2025-06-30,15:10:21,20.00,20.034,41.852,30.059,0
2025-06-30,15:10:24,20.00,20.033,41.852,30.059,0
2025-06-30,15:10:28,20.00,20.031,41.850,30.059,0
2025-06-30,15:10:31,20.00,20.029,41.842,30.055,0
2025-06-30,15:10:34,20.00,20.023,41.841,30.058,0
2025-06-30,15:10:38,20.00,20.021,41.843,30.061,0
2025-06-30,15:10:41,20.00,20.014,41.847,30.070,0
2025-06-30,15:10:45,20.00,20.008,41.834,30.063,0
2025-06-30,15:10:48,20.00,20.007,41.846,30.073,0
2025-06-30,15:10:52,20.00,20.017,41.838,30.060,0
2025-06-30,15:10:55,20.00,20.017,41.841,30.063,0
2025-06-30,15:10:59,20.00,20.015,41.831,30.056,0
2025-06-30,15:11:02,20.00,20.001,41.830,30.065,0
2025-06-30,15:11:05,20.00,19.996,41.815,30.057,1
2025-06-30,15:11:09,20.00,19.995,41.824,30.064,1
2025-06-30,15:11:12,20.00,19.993,41.826,30.068,1
2025-06-30,15:11:16,20.00,19.993,41.812,30.056,1
2025-06-30,15:11:19,20.00,19.993,41.808,30.053,1
2025-06-30,15:11:23,20.00,19.992,41.813,30.057,1
2025-06-30,15:11:26,20.00,19.993,41.825,30.067,1
2025-06-30,15:11:30,20.00,19.991,41.827,30.070,1
2025-06-30,15:11:33,20.00,19.991,41.810,30.056,1
2025-06-30,15:11:36,20.00,19.984,41.808,30.060,1
2025-06-30,15:11:40,20.00,19.981,41.808,30.062,1
2025-06-30,15:11:43,20.00,19.976,41.812,30.068,1
2025-06-30,15:11:47,20.00,19.973,41.812,30.070,1
2025-06-30,15:11:50,20.00,19.972,41.818,30.076,1
2025-06-30,15:11:54,20.00,19.974,41.818,30.075,1
2025-06-30,15:11:57,20.00,19.980,41.825,30.076,1
2025-06-30,15:12:01,20.00,19.979,41.862,30.106,1
2025-06-30,15:12:04,20.00,20.002,41.833,30.066,0
2025-06-30,15:12:07,20.00,20.007,41.833,30.063,0
2025-06-30,15:12:11,20.00,20.014,41.820,30.048,0
2025-06-30,15:12:14,20.00,20.013,41.832,30.058,0
2025-06-30,15:12:18,20.00,20.014,41.916,30.124,0
2025-06-30,15:12:21,20.00,20.028,41.924,30.121,0
2025-06-30,15:12:25,20.00,20.048,41.901,30.089,0
2025-06-30,15:12:28,20.00,20.051,41.854,30.049,0
2025-06-30,15:12:32,20.00,20.038,41.854,30.058,0
2025-06-30,15:12:35,20.00,20.027,41.862,30.072,0
2025-06-30,15:12:38,20.00,20.022,41.851,30.067,0
2025-06-30,15:12:42,20.00,20.018,41.841,30.061,0
2025-06-30,15:50:17,19.00,18.555,40.560,30.074,1
2025-06-30,15:50:20,19.00,18.558,40.570,30.080,1
2025-06-30,15:50:27,19.00,18.546,40.546,30.069,1
2025-06-30,15:50:31,19.00,18.545,40.544,30.068,1
2025-06-30,15:50:34,19.00,18.548,40.553,30.073,1
2025-06-30,15:50:37,19.00,18.553,40.543,30.062,1
2025-06-30,15:50:41,19.00,18.554,40.545,30.062,1
2025-06-30,15:50:44,19.00,18.552,40.536,30.057,1
2025-06-30,15:50:48,19.00,18.551,40.529,30.052,1
2025-06-30,15:50:51,19.00,18.552,40.541,30.060,1
2025-06-30,15:50:58,19.00,18.553,40.517,30.040,1
2025-06-30,15:51:02,19.00,18.549,40.539,30.061,1
2025-06-30,15:51:05,19.00,18.542,40.566,30.089,1
2025-06-30,15:51:08,19.00,18.542,40.550,30.076,1
2025-06-30,15:51:12,19.00,18.544,40.567,30.088,1
2025-06-30,15:51:15,19.00,18.549,40.601,30.112,1
2025-06-30,15:51:19,19.00,18.552,40.593,30.104,1
2025-06-30,15:51:22,19.00,18.552,40.566,30.082,1
2025-06-30,15:51:29,19.00,18.561,40.570,30.078,1
2025-06-30,15:51:33,19.00,18.575,40.579,30.075,1
2025-06-30,15:51:36,19.00,18.581,40.573,30.066,1
2025-06-30,15:51:39,19.00,18.583,40.589,30.077,1
2025-06-30,15:51:43,19.00,18.581,40.589,30.080,1
2025-06-30,15:51:46,19.00,18.585,40.591,30.078,1
2025-06-30,15:51:50,19.00,18.588,40.607,30.089,1
2025-06-30,15:51:53,19.00,18.596,40.601,30.078,1
2025-06-30,15:52:00,19.00,18.593,40.670,30.137,1
2025-06-30,15:52:04,19.00,18.597,40.664,30.130,1
2025-06-30,15:52:07,19.00,18.605,40.640,30.104,1
2025-06-30,15:52:10,19.00,18.620,40.625,30.080,1
2025-06-30,15:52:14,19.00,18.630,40.619,30.068,1
2025-06-30,15:52:17,19.00,18.631,40.619,30.067,1
2025-06-30,15:52:21,19.00,18.633,40.644,30.087,1
2025-06-30,15:52:24,19.00,18.626,40.647,30.095,1
2025-06-30,15:52:31,19.00,18.635,40.631,30.075,1
2025-06-30,15:52:35,19.00,18.637,40.654,30.092,1
2025-06-30,15:52:38,19.00,18.634,40.628,30.073,1
2025-06-30,15:52:41,19.00,18.623,40.649,30.098,1
2025-06-30,15:52:45,19.00,18.631,40.673,30.112,1
2025-06-30,15:52:48,19.00,18.642,40.685,30.114,1
2025-06-30,15:52:52,19.00,18.653,40.673,30.096,1
2025-06-30,15:52:55,19.00,18.657,40.687,30.105,1
2025-06-30,15:53:02,19.00,18.679,40.673,30.078,1
2025-06-30,15:53:06,19.00,18.679,40.684,30.087,1
2025-06-30,15:53:09,19.00,18.687,40.679,30.077,1
2025-06-30,15:53:12,19.00,18.688,40.676,30.073,1
2025-06-30,15:53:16,19.00,18.681,40.689,30.089,1
2025-06-30,15:53:19,19.00,18.686,40.686,30.083,1
2025-06-30,15:53:23,19.00,18.689,40.704,30.095,1
2025-06-30,15:53:26,19.00,18.695,40.708,30.094,1
2025-06-30,15:53:33,19.00,18.692,40.714,30.102,1
2025-06-30,15:53:37,19.00,18.699,40.712,30.095,1
2025-06-30,15:53:40,19.00,18.707,40.717,30.093,1
2025-06-30,15:53:43,19.00,18.716,40.727,30.094,1
2025-06-30,15:53:47,19.00,18.723,40.707,30.073,1
2025-06-30,15:53:50,19.00,18.729,40.708,30.070,1
2025-06-30,15:53:54,19.00,18.725,40.740,30.099,1
2025-06-30,15:53:57,19.00,18.728,40.756,30.110,1
